k .      sigma_HF(k) .        dMu
5.182854097641815   -0.1102324165270404  0.6133032097049609
5.227922394143048   -0.10837155005549519  0.6133032097049609
5.272990690644281   -0.10655689965323686  0.6133032097049609
5.318058987145514   -0.1047869714857587  0.6133032097049609
5.363127283646747   -0.10306033020643984  0.6133032097049609
5.408195580147981   -0.10137559632420344  0.6133032097049609
5.453263876649214   -0.09973144370093086  0.6133032097049609
5.498332173150447   -0.09812659717204708  0.6133032097049609
5.54340046965168   -0.09655983028399533  0.6133032097049609
5.588468766152913   -0.0950299631426161  0.6133032097049609
5.633537062654147   -0.09353586036673213  0.6133032097049609
5.67860535915538   -0.09207642914152288  0.6133032097049609
5.723673655656613   -0.09065061736654012  0.6133032097049609
5.768741952157846   -0.08925741189347794  0.6133032097049609
5.813810248659079   -0.08789583684905877  0.6133032097049609
5.858878545160313   -0.08656495203863748  0.6133032097049609
5.903946841661546   -0.08526385142635401  0.6133032097049609
5.949015138162779   -0.08399166168788211  0.6133032097049609
5.994083434664012   -0.08274754083203258  0.6133032097049609
6.039151731165245   -0.08153067688766524  0.6133032097049609
6.084220027666479   -0.08034028665255266  0.6133032097049609
6.129288324167712   -0.07917561450101895  0.6133032097049609
6.174356620668945   -0.07803593124734484  0.6133032097049609
6.219424917170178   -0.07692053306209252  0.6133032097049609
6.264493213671411   -0.07582874043865633  0.6133032097049609
6.309561510172644   -0.07475989720748907  0.6133032097049609
6.354629806673878   -0.07371336959559127  0.6133032097049609
6.399698103175111   -0.07268854532897998  0.6133032097049609
6.444766399676344   -0.07168483277597569  0.6133032097049609
6.489834696177577   -0.07070166012926314  0.6133032097049609
6.53490299267881   -0.06973847462478937  0.6133032097049609
6.579971289180044   -0.0687947417956666  0.6133032097049609
6.625039585681277   -0.06786994475934682  0.6133032097049609
6.67010788218251   -0.06696358353642393  0.6133032097049609
6.715176178683743   -0.06607517439951048  0.6133032097049609
6.760244475184976   -0.06520424925071508  0.6133032097049609
6.80531277168621   -0.06435035502632709  0.6133032097049609
6.850381068187443   -0.0635130531273867  0.6133032097049609
6.895449364688676   -0.06269191887488944  0.6133032097049609
6.940517661189909   -0.06188654098843907  0.6133032097049609
6.985585957691142   -0.06109652108722495  0.6133032097049609
7.030654254192375   -0.0603214732122589  0.6133032097049609
7.075722550693609   -0.05956102336886087  0.6133032097049609
7.120790847194842   -0.058814809088436844  0.6133032097049609
7.165859143696075   -0.058082479008639686  0.6133032097049609
7.210927440197308   -0.057363692471051934  0.6133032097049609
7.255995736698541   -0.056658119135573067  0.6133032097049609
7.301064033199775   -0.05596543861073538  0.6133032097049609
7.346132329701008   -0.05528534009921228  0.6133032097049609
7.391200626202241   -0.05461752205781974  0.6133032097049609
7.436268922703474   -0.05396169187134774  0.6133032097049609
7.481337219204707   -0.05331756553959076  0.6133032097049609
7.526405515705941   -0.052684867376978674  0.6133032097049609
7.571473812207174   -0.05206332972423908  0.6133032097049609
7.616542108708407   -0.0514526926715504  0.6133032097049609
7.66161040520964   -0.050852703792671504  0.6133032097049609
7.706678701710873   -0.050263117889559214  0.6133032097049609
7.7517469982121066   -0.04968369674700923  0.6133032097049609
7.79681529471334   -0.04911420889687802  0.6133032097049609
7.841883591214573   -0.048554429391465266  0.6133032097049609
7.886951887715806   -0.048004139585656545  0.6133032097049609
7.932020184217039   -0.04746312692744568  0.6133032097049609
7.977088480718272   -0.046931184756473635  0.6133032097049609
8.022156777219505   -0.04640811211023901  0.6133032097049609
8.067225073720738   -0.04589371353765102  0.6133032097049609
8.112293370221972   -0.04538779891961176  0.6133032097049609
8.157361666723205   -0.04489018329632926  0.6133032097049609
8.202429963224438   -0.044400686701076816  0.6133032097049609
8.24749825972567   -0.04391913400012735  0.6133032097049609
8.292566556226904   -0.04344535473860428  0.6133032097049609
8.337634852728137   -0.042979182992002256  0.6133032097049609
8.382703149229371   -0.04252045722314266  0.6133032097049609
8.427771445730604   -0.04206902014433938  0.6133032097049609
8.472839742231837   -0.041624718584560794  0.6133032097049609
8.51790803873307   -0.04118740336138346  0.6133032097049609
8.562976335234303   -0.04075692915754277  0.6133032097049609
8.608044631735536   -0.040333154401893556  0.6133032097049609
8.65311292823677   -0.0399159411546037  0.6133032097049609
8.698181224738002   -0.03950515499640982  0.6133032097049609
8.743249521239235   -0.039100664921773415  0.6133032097049609
8.788317817740468   -0.03870234323578171  0.6133032097049609
8.833386114241703   -0.038310065454645346  0.6133032097049609
8.878454410742936   -0.037923710209650886  0.6133032097049609
8.92352270724417   -0.0375431591544323  0.6133032097049609
8.968591003745402   -0.037168296875432404  0.6133032097049609
9.013659300246635   -0.03679901080542949  0.6133032097049609
9.058727596747868   -0.03643519114001104  0.6133032097049609
9.103795893249101   -0.03607673075688056  0.6133032097049609
9.148864189750334   -0.0357235251378889  0.6133032097049609
9.193932486251567   -0.035375472293686205  0.6133032097049609
9.2390007827528   -0.03503247269089452  0.6133032097049609
9.284069079254033   -0.03469442918170602  0.6133032097049609
9.329137375755268   -0.034361246935814826  0.6133032097049609
9.374205672256501   -0.03403283337459562  0.6133032097049609
9.419273968757734   -0.03370909810744449  0.6133032097049609
9.464342265258967   -0.03338995287020172  0.6133032097049609
9.5094105617602   -0.033075311465579856  0.6133032097049609
9.554478858261433   -0.032765089705522374  0.6133032097049609
9.599547154762666   -0.03245920535542275  0.6133032097049609
9.644615451263899   -0.03215757808013552  0.6133032097049609
9.689683747765132   -0.03186012939171425  0.6133032097049609
9.734752044266365   -0.03156678259881392  0.6133032097049609
9.7798203407676   -0.03127746275769737  0.6133032097049609
9.824888637268833   -0.03099209662478875  0.6133032097049609
9.869956933770066   -0.030710612610717822  0.6133032097049609
9.915025230271299   -0.030432940735802893  0.6133032097049609
9.960093526772532   -0.03015901258692046  0.6133032097049609
10.005161823273765   -0.029888761275713594  0.6133032097049609
10.050230119774998   -0.029622121398090777  0.6133032097049609
10.095298416276231   -0.029359028994971215  0.6133032097049609
10.140366712777464   -0.029099421514232202  0.6133032097049609
10.185435009278697   -0.028843237773817337  0.6133032097049609
10.23050330577993   -0.02859041792596521  0.6133032097049609
10.275571602281165   -0.028340903422519912  0.6133032097049609
10.320639898782398   -0.028094636981286628  0.6133032097049609
10.36570819528363   -0.027851562553396016  0.6133032097049609
10.410776491784864   -0.02761162529164357  0.6133032097049609
10.455844788286097   -0.027374771519770826  0.6133032097049609
10.50091308478733   -0.027140948702656133  0.6133032097049609
10.545981381288563   -0.02691010541738536  0.6133032097049609
10.591049677789796   -0.02668219132517216  0.6133032097049609
10.636117974291029   -0.026457157144099987  0.6133032097049609
10.681186270792262   -0.026234954622658502  0.6133032097049609
10.726254567293495   -0.026015536514047886  0.6133032097049609
10.77132286379473   -0.0257988565512261  0.6133032097049609
10.816391160295963   -0.0255848694226745  0.6133032097049609
10.861459456797196   -0.025373530748858144  0.6133032097049609
10.906527753298429   -0.02516479705935887  0.6133032097049609
10.951596049799662   -0.02495862577065828  0.6133032097049609
10.996664346300895   -0.024754975164550806  0.6133032097049609
11.041732642802128   -0.024553804367165546  0.6133032097049609
11.08680093930336   -0.02435507332857815  0.6133032097049609
11.131869235804594   -0.024158742802993342  0.6133032097049609
11.176937532305827   -0.02396477432948049  0.6133032097049609
11.222005828807061   -0.023773130213244037  0.6133032097049609
11.267074125308294   -0.02358377350741266  0.6133032097049609
11.312142421809527   -0.023396667995330172  0.6133032097049609
11.35721071831076   -0.023211778173332986  0.6133032097049609
11.402279014811993   -0.023029069233998566  0.6133032097049609
11.447347311313226   -0.022848507049850603  0.6133032097049609
11.49241560781446   -0.022670058157506338  0.6133032097049609
11.537483904315692   -0.02249368974225291  0.6133032097049609
11.582552200816927   -0.02231936962303898  0.6133032097049609
11.627620497318158   -0.022147066237869485  0.6133032097049609
11.672688793819393   -0.021976748629590787  0.6133032097049609
11.717757090320626   -0.021808386432054527  0.6133032097049609
11.76282538682186   -0.021641949856648888  0.6133032097049609
11.807893683323092   -0.021477409679185717  0.6133032097049609
11.852961979824327   -0.021314737227133482  0.6133032097049609
11.898030276325558   -0.021153904367185006  0.6133032097049609
11.943098572826793   -0.020994883493150464  0.6133032097049609
11.988166869328024   -0.020837647514165985  0.6133032097049609
12.03323516582926   -0.020682169843208018  0.6133032097049609
12.07830346233049   -0.020528424385905217  0.6133032097049609
12.123371758831725   -0.020376385529638195  0.6133032097049609
12.168440055332958   -0.020226028132919686  0.6133032097049609
12.213508351834191   -0.02007732751504602  0.6133032097049609
12.258576648335424   -0.019930259446012656  0.6133032097049609
12.303644944836659   -0.01978480013668585  0.6133032097049609
12.34871324133789   -0.019640926229223078  0.6133032097049609
12.393781537839125   -0.01949861478773513  0.6133032097049609
12.438849834340356   -0.019357843289182868  0.6133032097049609
12.483918130841591   -0.019218589614501902  0.6133032097049609
12.528986427342822   -0.019080832039949067  0.6133032097049609
12.574054723844057   -0.01894454922866361  0.6133032097049609
12.619123020345288   -0.018809720222438014  0.6133032097049609
12.664191316846523   -0.018676324433691712  0.6133032097049609
12.709259613347756   -0.018544341637642476  0.6133032097049609
12.754327909848989   -0.0184137519646698  0.6133032097049609
12.799396206350222   -0.018284535892864853  0.6133032097049609
12.844464502851457   -0.018156674240761977  0.6133032097049609
12.889532799352688   -0.018030148160246624  0.6133032097049609
12.934601095853923   -0.017904939129634666  0.6133032097049609
12.979669392355154   -0.017781028946918836  0.6133032097049609
13.024737688856389   -0.017658399723177218  0.6133032097049609
13.06980598535762   -0.01753703387613963  0.6133032097049609
13.114874281858855   -0.017416914123907563  0.6133032097049609
13.159942578360088   -0.01729802347882348  0.6133032097049609
13.20501087486132   -0.0171803452414854  0.6133032097049609
13.250079171362554   -0.017063862994902926  0.6133032097049609
13.295147467863789   -0.016948560598790876  0.6133032097049609
13.34021576436502   -0.01683442218399685  0.6133032097049609
13.385284060866255   -0.01672143214705907  0.6133032097049609
13.430352357367486   -0.01660957514489115  0.6133032097049609
13.47542065386872   -0.016498836089590404  0.6133032097049609
13.520488950369952   -0.016389200143366384  0.6133032097049609
13.565557246871187   -0.016280652713586384  0.6133032097049609
13.61062554337242   -0.016173179447935164  0.6133032097049609
13.655693839873653   -0.01606676622968548  0.6133032097049609
13.700762136374886   -0.015961399173076842  0.6133032097049609
13.74583043287612   -0.01585706461879961  0.6133032097049609
13.790898729377352   -0.015753749129581527  0.6133032097049609
13.835967025878587   -0.015651439485874354  0.6133032097049609
13.881035322379818   -0.015550122681637765  0.6133032097049609
13.926103618881053   -0.015449785920218015  0.6133032097049609
13.971171915382284   -0.015350416610319256  0.6133032097049609
14.016240211883519   -0.015252002362064643  0.6133032097049609
14.06130850838475   -0.015154530983145453  0.6133032097049609
14.106376804885985   -0.015057990475055572  0.6133032097049609
14.151445101387218   -0.014962369029409507  0.6133032097049609
14.19651339788845   -0.014867655024341595  0.6133032097049609
14.241581694389684   -0.014773837020984443  0.6133032097049609
14.286649990890918   -0.01468090376002469  0.6133032097049609
14.33171828739215   -0.014588844158334092  0.6133032097049609
14.376786583893384   -0.014497647305673933  0.6133032097049609
14.421854880394616   -0.014407302461471289  0.6133032097049609
14.46692317689585   -0.014317799051664902  0.6133032097049609
14.511991473397082   -0.014229126665619441  0.6133032097049609
14.557059769898316   -0.014141275053105948  0.6133032097049609
14.60212806639955   -0.014054234121347377  0.6133032097049609
14.647196362900782   -0.013967993932127182  0.6133032097049609
14.692264659402015   -0.01388254469895974  0.6133032097049609
14.73733295590325   -0.01379787678432089  0.6133032097049609
14.782401252404481   -0.013713980696937262  0.6133032097049609
14.827469548905716   -0.013630847089132932  0.6133032097049609
14.872537845406947   -0.013548466754232026  0.6133032097049609
14.917606141908182   -0.013466830624015914  0.6133032097049609
14.962674438409413   -0.013385929766233727  0.6133032097049609
15.007742734910648   -0.01330575538216485  0.6133032097049609
15.052811031411881   -0.01322629880423229  0.6133032097049609
15.097879327913114   -0.013147551493665545  0.6133032097049609
15.142947624414347   -0.013069505038211915  0.6133032097049609
15.188015920915582   -0.012992151149895092  0.6133032097049609
15.233084217416813   -0.012915481662819918  0.6133032097049609
15.278152513918048   -0.012839488531022165  0.6133032097049609
15.32322081041928   -0.012764163826362402  0.6133032097049609
15.368289106920514   -0.012689499736462781  0.6133032097049609
15.413357403421745   -0.012615488562685954  0.6133032097049609
15.45842569992298   -0.012542122718154813  0.6133032097049609
15.503493996424213   -0.012469394725812518  0.6133032097049609
15.548562292925446   -0.012397297216521495  0.6133032097049609
15.59363058942668   -0.012325822927200808  0.6133032097049609
15.638698885927914   -0.012254964699000864  0.6133032097049609
15.683767182429145   -0.01218471547551461  0.6133032097049609
15.72883547893038   -0.012115068301024476  0.6133032097049609
15.773903775431611   -0.012046016318784148  0.6133032097049609
15.818972071932846   -0.011977552769334439  0.6133032097049609
15.864040368434077   -0.011909670988852537  0.6133032097049609
15.909108664935312   -0.011842364407533685  0.6133032097049609
15.954176961436543   -0.011775626548004877  0.6133032097049609
15.999245257937778   -0.011709451023769503  0.6133032097049609
16.04431355443901   -0.011643831537682522  0.6133032097049609
16.089381850940246   -0.011578761880455393  0.6133032097049609
16.134450147441477   -0.011514235929189995  0.6133032097049609
16.17951844394271   -0.011450247645941108  0.6133032097049609
16.224586740443943   -0.011386791076306652  0.6133032097049609
16.269655036945178   -0.011323860348045112  0.6133032097049609
16.31472333344641   -0.011261449669719592  0.6133032097049609
16.359791629947644   -0.011199553329367892  0.6133032097049609
16.404859926448875   -0.011138165693198036  0.6133032097049609
16.44992822295011   -0.011077281204308669  0.6133032097049609
16.49499651945134   -0.011016894381433875  0.6133032097049609
16.540064815952576   -0.010956999817711725  0.6133032097049609
16.585133112453807   -0.010897592179476254  0.6133032097049609
16.630201408955042   -0.010838666205072135  0.6133032097049609
16.675269705456273   -0.010780216703691763  0.6133032097049609
16.720338001957508   -0.010722238554234135  0.6133032097049609
16.765406298458743   -0.010664726704185085  0.6133032097049609
16.810474594959974   -0.010607676168518512  0.6133032097049609
16.85554289146121   -0.01055108202861798  0.6133032097049609
16.900611187962443   -0.010494939431218438  0.6133032097049609
16.945679484463675   -0.010439243587367525  0.6133032097049609
16.99074778096491   -0.010383989771406055  0.6133032097049609
17.03581607746614   -0.010329173319967305  0.6133032097049609
17.080884373967375   -0.01027478963099476  0.6133032097049609
17.125952670468607   -0.010220834162777784  0.6133032097049609
17.17102096696984   -0.010167302433004984  0.6133032097049609
17.216089263471073   -0.010114190017834842  0.6133032097049609
17.261157559972307   -0.010061492550983238  0.6133032097049609
17.30622585647354   -0.010009205722827567  0.6133032097049609
17.351294152974774   -0.009957325279527019  0.6133032097049609
17.396362449476005   -0.00990584702215883  0.6133032097049609
17.44143074597724   -0.009854766805870002  0.6133032097049609
17.48649904247847   -0.009804080539044305  0.6133032097049609
17.531567338979706   -0.00975378418248423  0.6133032097049609
17.576635635480937   -0.009703873748607506  0.6133032097049609
17.62170393198217   -0.00965434530065797  0.6133032097049609
17.666772228483406   -0.00960519495193049  0.6133032097049609
17.711840524984638   -0.009556418865009615  0.6133032097049609
17.756908821485872   -0.009508013251021678  0.6133032097049609
17.801977117987107   -0.009459974368900132  0.6133032097049609
17.84704541448834   -0.009412298524663817  0.6133032097049609
17.892113710989573   -0.009364982070707881  0.6133032097049609
17.937182007490804   -0.009318021405107116  0.6133032097049609
17.98225030399204   -0.00927141297093152  0.6133032097049609
18.02731860049327   -0.009225153255573715  0.6133032097049609
18.072386896994505   -0.009179238790088131  0.6133032097049609
18.117455193495736   -0.00913366614854159  0.6133032097049609
18.16252348999697   -0.009088431947375184  0.6133032097049609
18.207591786498202   -0.009043532844777075  0.6133032097049609
18.252660082999437   -0.008998965540066234  0.6133032097049609
18.29772837950067   -0.00895472677308663  0.6133032097049609
18.342796676001903   -0.008910813323611873  0.6133032097049609
18.387864972503134   -0.008867222010760005  0.6133032097049609
18.43293326900437   -0.008823949692418275  0.6133032097049609
18.4780015655056   -0.008780993264677699  0.6133032097049609
18.523069862006835   -0.008738349661277216  0.6133032097049609
18.568138158508066   -0.008696015853057263  0.6133032097049609
18.6132064550093   -0.008653988847422522  0.6133032097049609
18.658274751510536   -0.008612265687813809  0.6133032097049609
18.703343048011767   -0.008570843453188759  0.6133032097049609
18.748411344513002   -0.008529719257511252  0.6133032097049609
18.793479641014237   -0.008488890249249358  0.6133032097049609
18.838547937515468   -0.008448353610881714  0.6133032097049609
18.883616234016703   -0.008408106558412032  0.6133032097049609
18.928684530517934   -0.008368146340891731  0.6133032097049609
18.97375282701917   -0.008328470239950477  0.6133032097049609
19.0188211235204   -0.008289075569334439  0.6133032097049609
19.063889420021635   -0.00824995967445221  0.6133032097049609
19.108957716522866   -0.008211119931928152  0.6133032097049609
19.1540260130241   -0.00817255374916312  0.6133032097049609
19.199094309525332   -0.008134258563902319  0.6133032097049609
19.244162606026567   -0.008096231843810288  0.6133032097049609
19.289230902527798   -0.008058471086052761  0.6133032097049609
19.334299199029033   -0.008020973816885336  0.6133032097049609
19.379367495530264   -0.007983737591248841  0.6133032097049609
19.4244357920315   -0.007946759992371218  0.6133032097049609
19.46950408853273   -0.007910038631375859  0.6133032097049609
19.514572385033965   -0.00787357114689623  0.6133032097049609
19.5596406815352   -0.00783735520469674  0.6133032097049609
19.60470897803643   -0.007801388497299586  0.6133032097049609
19.649777274537666   -0.0077656687436177185  0.6133032097049609
19.6948455710389   -0.007730193688593511  0.6133032097049609
19.73991386754013   -0.007694961102843306  0.6133032097049609
19.784982164041367   -0.0076599687823075335  0.6133032097049609
19.830050460542598   -0.0076252145479064354  0.6133032097049609
19.875118757043833   -0.007590696245201168  0.6133032097049609
19.920187053545064   -0.007556411744060334  0.6133032097049609
19.9652553500463   -0.007522358938331688  0.6133032097049609
20.01032364654753   -0.007488535745519082  0.6133032097049609
20.055391943048765   -0.007454940106464383  0.6133032097049609
20.100460239549996   -0.007421569985034467  0.6133032097049609
20.14552853605123   -0.007388423367813001  0.6133032097049609
20.190596832552462   -0.007355498263797112  0.6133032097049609
20.235665129053697   -0.007322792704098708  0.6133032097049609
20.280733425554928   -0.007290304741650479  0.6133032097049609
20.325801722056163   -0.0072580324509163695  0.6133032097049609
20.370870018557394   -0.007225973927606646  0.6133032097049609
20.41593831505863   -0.007194127288397213  0.6133032097049609
20.46100661155986   -0.007162490670653353  0.6133032097049609
20.506074908061095   -0.007131062232157635  0.6133032097049609
20.55114320456233   -0.007099840150842042  0.6133032097049609
20.59621150106356   -0.0070688226245241275  0.6133032097049609
20.641279797564795   -0.007038007870647244  0.6133032097049609
20.68634809406603   -0.0070073941260247  0.6133032097049609
20.73141639056726   -0.0069769796465877975  0.6133032097049609
20.776484687068496   -0.00694676270713768  0.6133032097049609
20.821552983569728   -0.006916741601100951  0.6133032097049609
20.866621280070962   -0.006886914640288937  0.6133032097049609
20.911689576572194   -0.006857280154660627  0.6133032097049609
20.95675787307343   -0.006827836492089095  0.6133032097049609
21.00182616957466   -0.0067985820181315215  0.6133032097049609
21.046894466075894   -0.006769515115802526  0.6133032097049609
21.091962762577126   -0.006740634185351011  0.6133032097049609
21.13703105907836   -0.006711937644040219  0.6133032097049609
21.18209935557959   -0.006683423925931131  0.6133032097049609
21.227167652080826   -0.006655091481669016  0.6133032097049609
21.272235948582058   -0.0066269387782732  0.6133032097049609
21.317304245083292   -0.006598964298929858  0.6133032097049609
21.362372541584524   -0.006571166542787952  0.6133032097049609
21.40744083808576   -0.006543544024758075  0.6133032097049609
21.45250913458699   -0.006516095275314323  0.6133032097049609
21.497577431088224   -0.006488818840298979  0.6133032097049609
21.54264572758946   -0.006461713280730168  0.6133032097049609
21.58771402409069   -0.0064347771726122015  0.6133032097049609
21.632782320591925   -0.006408009106748727  0.6133032097049609
21.67785061709316   -0.006381407688558606  0.6133032097049609
21.72291891359439   -0.0063549715378944435  0.6133032097049609
21.767987210095626   -0.00632869928886371  0.6133032097049609
21.813055506596857   -0.006302589589652495  0.6133032097049609
21.858123803098092   -0.0062766411023517715  0.6133032097049609
21.903192099599323   -0.006250852502786144  0.6133032097049609
21.948260396100558   -0.006225222480345076  0.6133032097049609
21.99332869260179   -0.006199749737816517  0.6133032097049609
22.038396989103024   -0.006174432991222912  0.6133032097049609
22.083465285604255   -0.006149270969659536  0.6133032097049609
22.12853358210549   -0.006124262415135139  0.6133032097049609
22.17360187860672   -0.006099406082414859  0.6133032097049609
22.218670175107956   -0.0060747007388653115  0.6133032097049609
22.263738471609187   -0.006050145164301967  0.6133032097049609
22.308806768110422   -0.006025738150838543  0.6133032097049609
22.353875064611653   -0.006001478502738667  0.6133032097049609
22.398943361112888   -0.0059773650362694945  0.6133032097049609
22.444011657614123   -0.005953396579557451  0.6133032097049609
22.489079954115354   -0.005929571972445993  0.6133032097049609
22.53414825061659   -0.005905890066355292  0.6133032097049609
22.579216547117824   -0.005882349724143963  0.6133032097049609
22.624284843619055   -0.005858949819972653  0.6133032097049609
22.66935314012029   -0.005835689239169527  0.6133032097049609
22.71442143662152   -0.005812566878097669  0.6133032097049609
22.759489733122756   -0.005789581644024231  0.6133032097049609
22.804558029623987   -0.005766732454991486  0.6133032097049609
22.84962632612522   -0.005744018239689557  0.6133032097049609
22.894694622626453   -0.0057214379373309926  0.6133032097049609
22.939762919127688   -0.00569899049752697  0.6133032097049609
22.98483121562892   -0.005676674880165287  0.6133032097049609
23.029899512130154   -0.005654490055289923  0.6133032097049609
